"sim_number","generation","diameter","strain"
339,100,13,"Grande"
339,101,13,"Grande"
340,0,14,"Grande"
340,1,15,"Grande"
340,2,15,"Grande"
340,3,14,"Grande"
340,4,14,"Grande"
340,5,15,"Grande"
340,6,14,"Grande"
340,7,15,"Grande"
340,8,15,"Grande"
340,9,13,"Grande"
340,10,15,"Grande"
340,11,15,"Grande"
340,12,15,"Grande"
340,13,15,"Grande"
340,14,15,"Grande"
340,15,15,"Grande"
340,16,15,"Grande"
340,17,15,"Grande"
340,18,14,"Grande"
340,19,14,"Grande"
340,20,15,"Grande"
340,21,14,"Grande"
340,22,13,"Grande"
340,23,14,"Grande"
340,24,14,"Grande"
340,25,13,"Grande"
340,26,14,"Grande"
340,27,14,"Grande"
340,28,16,"Grande"
340,29,15,"Grande"
340,30,14,"Grande"
340,31,15,"Grande"
340,32,14,"Grande"
340,33,13,"Grande"
340,34,13,"Grande"
340,35,13,"Grande"
340,36,15,"Grande"
340,37,15,"Grande"
340,38,15,"Grande"
340,39,15,"Grande"
340,40,15,"Grande"
340,41,13,"Grande"
340,42,15,"Grande"
340,43,14,"Grande"
340,44,14,"Grande"
340,45,15,"Grande"
340,46,13,"Grande"
340,47,14,"Grande"
340,48,14,"Grande"
340,49,13,"Grande"
340,50,14,"Grande"
340,51,15,"Grande"
340,52,14,"Grande"
340,53,15,"Grande"
340,54,14,"Grande"
340,55,13,"Grande"
340,56,14,"Grande"
340,57,14,"Grande"
340,58,14,"Grande"
340,59,15,"Grande"
340,60,15,"Grande"
340,61,15,"Grande"
340,62,14,"Grande"
340,63,14,"Grande"
340,64,15,"Grande"
340,65,15,"Grande"
340,66,14,"Grande"
340,67,15,"Grande"
340,68,14,"Grande"
340,69,14,"Grande"
340,70,15,"Grande"
340,71,15,"Grande"
340,72,16,"Grande"
340,73,15,"Grande"
340,74,15,"Grande"
340,75,14,"Grande"
340,76,16,"Grande"
340,77,14,"Grande"
340,78,15,"Grande"
340,79,15,"Grande"
340,80,14,"Grande"
340,81,14,"Grande"
340,82,15,"Grande"
340,83,15,"Grande"
340,84,15,"Grande"
340,85,13,"Grande"
340,86,14,"Grande"
340,87,14,"Grande"
340,88,15,"Grande"
340,89,14,"Grande"
340,90,15,"Grande"
340,91,15,"Grande"
340,92,15,"Grande"
340,93,13,"Grande"
340,94,14,"Grande"
340,95,13,"Grande"
340,96,13,"Grande"
340,97,14,"Grande"
340,98,13,"Grande"
340,99,13,"Grande"
340,100,13,"Grande"
340,101,15,"Grande"
341,0,14,"Grande"
341,1,16,"Grande"
341,2,15,"Grande"
341,3,15,"Grande"
341,4,15,"Grande"
341,5,16,"Grande"
341,6,16,"Grande"
341,7,14,"Grande"
341,8,15,"Grande"
341,9,15,"Grande"
341,10,15,"Grande"
341,11,15,"Grande"
341,12,14,"Grande"
341,13,14,"Grande"
341,14,14,"Grande"
341,15,14,"Grande"
341,16,14,"Grande"
341,17,14,"Grande"
341,18,15,"Grande"
341,19,14,"Grande"
341,20,15,"Grande"
341,21,15,"Grande"
341,22,15,"Grande"
341,23,15,"Grande"
341,24,15,"Grande"
341,25,15,"Grande"
341,26,15,"Grande"
341,27,14,"Grande"
341,28,15,"Grande"
341,29,15,"Grande"
341,30,14,"Grande"
341,31,13,"Grande"
341,32,14,"Grande"
341,33,14,"Grande"
341,34,14,"Grande"
341,35,14,"Grande"
341,36,14,"Grande"
341,37,13,"Grande"
341,38,14,"Grande"
341,39,15,"Grande"
341,40,15,"Grande"
341,41,15,"Grande"
341,42,15,"Grande"
341,43,15,"Grande"
341,44,14,"Grande"
341,45,14,"Grande"
341,46,14,"Grande"
341,47,14,"Grande"
341,48,16,"Grande"
341,49,15,"Grande"
341,50,13,"Grande"
341,51,15,"Grande"
341,52,15,"Grande"
341,53,15,"Grande"
341,54,15,"Grande"
341,55,15,"Grande"
341,56,14,"Grande"
341,57,14,"Grande"
341,58,14,"Grande"
341,59,15,"Grande"
341,60,16,"Grande"
341,61,16,"Grande"
341,62,15,"Grande"
341,63,16,"Grande"
341,64,15,"Grande"
341,65,15,"Grande"
341,66,15,"Grande"
341,67,15,"Grande"
341,68,15,"Grande"
341,69,14,"Grande"
341,70,14,"Grande"
341,71,15,"Grande"
341,72,13,"Grande"
341,73,13,"Grande"
341,74,14,"Grande"
341,75,14,"Grande"
341,76,14,"Grande"
341,77,15,"Grande"
341,78,14,"Grande"
341,79,14,"Grande"
341,80,14,"Grande"
341,81,14,"Grande"
341,82,13,"Grande"
341,83,13,"Grande"
341,84,15,"Grande"
341,85,15,"Grande"
341,86,15,"Grande"
341,87,15,"Grande"
341,88,15,"Grande"
341,89,13,"Grande"
341,90,13,"Grande"
341,91,14,"Grande"
341,92,15,"Grande"
341,93,14,"Grande"
341,94,15,"Grande"
341,95,15,"Grande"
341,96,14,"Grande"
341,97,14,"Grande"
341,98,15,"Grande"
341,99,15,"Grande"
341,100,15,"Grande"
341,101,16,"Grande"
342,0,15,"Grande"
342,1,15,"Grande"
342,2,13,"Grande"
342,3,15,"Grande"
342,4,15,"Grande"
342,5,15,"Grande"
342,6,15,"Grande"
342,7,14,"Grande"
342,8,14,"Grande"
342,9,14,"Grande"
342,10,15,"Grande"
342,11,14,"Grande"
342,12,13,"Grande"
342,13,13,"Grande"
342,14,13,"Grande"
342,15,14,"Grande"
342,16,15,"Grande"
342,17,15,"Grande"
342,18,16,"Grande"
342,19,15,"Grande"
342,20,16,"Grande"
342,21,15,"Grande"
342,22,14,"Grande"
342,23,14,"Grande"
342,24,14,"Grande"
342,25,14,"Grande"
342,26,14,"Grande"
342,27,14,"Grande"
342,28,14,"Grande"
342,29,15,"Grande"
342,30,15,"Grande"
342,31,14,"Grande"
342,32,14,"Grande"
342,33,15,"Grande"
342,34,15,"Grande"
342,35,15,"Grande"
342,36,14,"Grande"
342,37,14,"Grande"
342,38,14,"Grande"
342,39,14,"Grande"
342,40,13,"Grande"
342,41,14,"Grande"
342,42,15,"Grande"
342,43,15,"Grande"
342,44,15,"Grande"
342,45,15,"Grande"
342,46,14,"Grande"
342,47,14,"Grande"
342,48,15,"Grande"
342,49,15,"Grande"
342,50,15,"Grande"
342,51,14,"Grande"
342,52,13,"Grande"
342,53,14,"Grande"
342,54,15,"Grande"
342,55,16,"Grande"
342,56,15,"Grande"
342,57,15,"Grande"
342,58,14,"Grande"
342,59,15,"Grande"
342,60,13,"Grande"
342,61,14,"Grande"
342,62,14,"Grande"
342,63,14,"Grande"
342,64,15,"Grande"
342,65,15,"Grande"
342,66,14,"Grande"
342,67,13,"Grande"
342,68,15,"Grande"
342,69,14,"Grande"
342,70,14,"Grande"
342,71,15,"Grande"
342,72,15,"Grande"
342,73,14,"Grande"
342,74,14,"Grande"
342,75,13,"Grande"
342,76,15,"Grande"
342,77,14,"Grande"
342,78,14,"Grande"
342,79,15,"Grande"
342,80,14,"Grande"
342,81,15,"Grande"
342,82,13,"Grande"
342,83,14,"Grande"
342,84,13,"Grande"
342,85,13,"Grande"
342,86,15,"Grande"
342,87,13,"Grande"
342,88,15,"Grande"
342,89,15,"Grande"
342,90,14,"Grande"
342,91,14,"Grande"
342,92,14,"Grande"
342,93,14,"Grande"
342,94,15,"Grande"
342,95,15,"Grande"
342,96,13,"Grande"
342,97,14,"Grande"
342,98,15,"Grande"
342,99,14,"Grande"
342,100,14,"Grande"
342,101,14,"Grande"
343,0,14,"Grande"
343,1,14,"Grande"
343,2,14,"Grande"
343,3,15,"Grande"
343,4,15,"Grande"
343,5,14,"Grande"
343,6,14,"Grande"
343,7,13,"Grande"
343,8,14,"Grande"
343,9,14,"Grande"
343,10,13,"Grande"
343,11,14,"Grande"
343,12,14,"Grande"
343,13,15,"Grande"
343,14,15,"Grande"
343,15,15,"Grande"
343,16,14,"Grande"
343,17,14,"Grande"
343,18,14,"Grande"
343,19,14,"Grande"
343,20,14,"Grande"
343,21,15,"Grande"
343,22,15,"Grande"
343,23,15,"Grande"
343,24,14,"Grande"
343,25,15,"Grande"
343,26,14,"Grande"
343,27,14,"Grande"
343,28,15,"Grande"
343,29,14,"Grande"
343,30,15,"Grande"
343,31,15,"Grande"
343,32,14,"Grande"
343,33,13,"Grande"
343,34,15,"Grande"
343,35,14,"Grande"
343,36,16,"Grande"
343,37,15,"Grande"
343,38,13,"Grande"
343,39,13,"Grande"
343,40,14,"Grande"
343,41,16,"Grande"
343,42,15,"Grande"
343,43,15,"Grande"
343,44,16,"Grande"
343,45,15,"Grande"
343,46,15,"Grande"
343,47,15,"Grande"
343,48,14,"Grande"
343,49,13,"Grande"
343,50,15,"Grande"
343,51,14,"Grande"
343,52,15,"Grande"
343,53,15,"Grande"
343,54,15,"Grande"
343,55,15,"Grande"
343,56,13,"Grande"
343,57,13,"Grande"
343,58,14,"Grande"
343,59,15,"Grande"
343,60,14,"Grande"
343,61,13,"Grande"
343,62,13,"Grande"
343,63,13,"Grande"
343,64,14,"Grande"
343,65,14,"Grande"
343,66,13,"Grande"
343,67,14,"Grande"
343,68,15,"Grande"
343,69,15,"Grande"
343,70,15,"Grande"
343,71,15,"Grande"
343,72,14,"Grande"
343,73,13,"Grande"
343,74,14,"Grande"
343,75,15,"Grande"
343,76,13,"Grande"
343,77,14,"Grande"
343,78,13,"Grande"
343,79,14,"Grande"
343,80,16,"Grande"
343,81,16,"Grande"
343,82,15,"Grande"
343,83,15,"Grande"
343,84,14,"Grande"
343,85,14,"Grande"
343,86,15,"Grande"
343,87,15,"Grande"
343,88,15,"Grande"
343,89,16,"Grande"
343,90,14,"Grande"
343,91,16,"Grande"
343,92,15,"Grande"
343,93,15,"Grande"
343,94,15,"Grande"
343,95,15,"Grande"
343,96,15,"Grande"
343,97,14,"Grande"
343,98,13,"Grande"
343,99,16,"Grande"
343,100,15,"Grande"
343,101,15,"Grande"
344,0,15,"Grande"
344,1,15,"Grande"
344,2,14,"Grande"
344,3,14,"Grande"
344,4,13,"Grande"
344,5,16,"Grande"
344,6,14,"Grande"
344,7,14,"Grande"
344,8,15,"Grande"
344,9,14,"Grande"
344,10,14,"Grande"
344,11,13,"Grande"
344,12,14,"Grande"
344,13,15,"Grande"
344,14,13,"Grande"
344,15,15,"Grande"
344,16,15,"Grande"
344,17,14,"Grande"
344,18,15,"Grande"
344,19,14,"Grande"
344,20,15,"Grande"
344,21,15,"Grande"
344,22,14,"Grande"
344,23,14,"Grande"
344,24,14,"Grande"
344,25,15,"Grande"
344,26,14,"Grande"
344,27,14,"Grande"
344,28,15,"Grande"
344,29,14,"Grande"
344,30,13,"Grande"
344,31,13,"Grande"
344,32,14,"Grande"
344,33,13,"Grande"
344,34,14,"Grande"
344,35,13,"Grande"
344,36,13,"Grande"
344,37,14,"Grande"
344,38,14,"Grande"
344,39,13,"Grande"
344,40,14,"Grande"
344,41,13,"Grande"
344,42,13,"Grande"
344,43,14,"Grande"
344,44,15,"Grande"
344,45,13,"Grande"
344,46,13,"Grande"
344,47,15,"Grande"
344,48,15,"Grande"
344,49,14,"Grande"
344,50,15,"Grande"
344,51,13,"Grande"
344,52,13,"Grande"
344,53,12,"Grande"
344,54,14,"Grande"
344,55,14,"Grande"
344,56,15,"Grande"
344,57,15,"Grande"
344,58,15,"Grande"
344,59,16,"Grande"
344,60,15,"Grande"
344,61,15,"Grande"
344,62,15,"Grande"
344,63,13,"Grande"
344,64,15,"Grande"
344,65,14,"Grande"
344,66,15,"Grande"
344,67,13,"Grande"
344,68,14,"Grande"
344,69,14,"Grande"
344,70,15,"Grande"
344,71,14,"Grande"
344,72,15,"Grande"
344,73,15,"Grande"
344,74,15,"Grande"
344,75,13,"Grande"
344,76,16,"Grande"
344,77,15,"Grande"
344,78,15,"Grande"
344,79,14,"Grande"
344,80,13,"Grande"
344,81,13,"Grande"
344,82,14,"Grande"
344,83,14,"Grande"
344,84,15,"Grande"
344,85,15,"Grande"
344,86,13,"Grande"
344,87,14,"Grande"
344,88,15,"Grande"
344,89,14,"Grande"
344,90,14,"Grande"
344,91,15,"Grande"
344,92,14,"Grande"
344,93,15,"Grande"
344,94,13,"Grande"
344,95,14,"Grande"
344,96,15,"Grande"
344,97,14,"Grande"
344,98,14,"Grande"
344,99,14,"Grande"
344,100,15,"Grande"
344,101,15,"Grande"
345,0,15,"Grande"
345,1,14,"Grande"
345,2,15,"Grande"
345,3,14,"Grande"
345,4,15,"Grande"
345,5,14,"Grande"
345,6,14,"Grande"
345,7,12,"Grande"
345,8,14,"Grande"
345,9,15,"Grande"
345,10,15,"Grande"
345,11,14,"Grande"
345,12,14,"Grande"
345,13,13,"Grande"
345,14,14,"Grande"
345,15,15,"Grande"
345,16,16,"Grande"
345,17,15,"Grande"
345,18,15,"Grande"
345,19,15,"Grande"
345,20,15,"Grande"
345,21,14,"Grande"
345,22,15,"Grande"
345,23,15,"Grande"
345,24,14,"Grande"
345,25,15,"Grande"
345,26,15,"Grande"
345,27,14,"Grande"
345,28,15,"Grande"
345,29,14,"Grande"
345,30,15,"Grande"
345,31,15,"Grande"
345,32,15,"Grande"
345,33,15,"Grande"
345,34,14,"Grande"
345,35,14,"Grande"
345,36,15,"Grande"
345,37,13,"Grande"
345,38,15,"Grande"
345,39,14,"Grande"
345,40,14,"Grande"
345,41,14,"Grande"
345,42,15,"Grande"
345,43,14,"Grande"
345,44,13,"Grande"
345,45,15,"Grande"
345,46,14,"Grande"
345,47,14,"Grande"
345,48,13,"Grande"
345,49,14,"Grande"
345,50,13,"Grande"
345,51,14,"Grande"
345,52,16,"Grande"
345,53,14,"Grande"
345,54,15,"Grande"
345,55,15,"Grande"
345,56,14,"Grande"
345,57,12,"Grande"
345,58,15,"Grande"
345,59,15,"Grande"
345,60,16,"Grande"
345,61,15,"Grande"
345,62,14,"Grande"
345,63,14,"Grande"
345,64,14,"Grande"
345,65,14,"Grande"
345,66,13,"Grande"
345,67,15,"Grande"
345,68,14,"Grande"
345,69,15,"Grande"
345,70,13,"Grande"
345,71,15,"Grande"
345,72,13,"Grande"
345,73,14,"Grande"
345,74,14,"Grande"
345,75,15,"Grande"
345,76,15,"Grande"
345,77,15,"Grande"
345,78,13,"Grande"
345,79,15,"Grande"
345,80,16,"Grande"
345,81,15,"Grande"
345,82,14,"Grande"
345,83,15,"Grande"
345,84,14,"Grande"
345,85,14,"Grande"
345,86,14,"Grande"
345,87,14,"Grande"
345,88,14,"Grande"
345,89,15,"Grande"
345,90,15,"Grande"
345,91,15,"Grande"
345,92,14,"Grande"
345,93,13,"Grande"
345,94,14,"Grande"
345,95,15,"Grande"
345,96,15,"Grande"
345,97,15,"Grande"
345,98,15,"Grande"
345,99,15,"Grande"
345,100,15,"Grande"
345,101,15,"Grande"
346,0,15,"Grande"
346,1,14,"Grande"
346,2,14,"Grande"
346,3,15,"Grande"
346,4,13,"Grande"
346,5,13,"Grande"
346,6,14,"Grande"
346,7,14,"Grande"
346,8,16,"Grande"
346,9,15,"Grande"
346,10,16,"Grande"
346,11,13,"Grande"
346,12,15,"Grande"
346,13,15,"Grande"
346,14,15,"Grande"
346,15,13,"Grande"
346,16,15,"Grande"
346,17,14,"Grande"
346,18,15,"Grande"
346,19,16,"Grande"
346,20,17,"Grande"
346,21,15,"Grande"
346,22,14,"Grande"
346,23,14,"Grande"
346,24,15,"Grande"
346,25,14,"Grande"
346,26,14,"Grande"
346,27,13,"Grande"
346,28,13,"Grande"
346,29,14,"Grande"
346,30,14,"Grande"
346,31,15,"Grande"
346,32,15,"Grande"
346,33,13,"Grande"
346,34,15,"Grande"
346,35,15,"Grande"
346,36,14,"Grande"
346,37,14,"Grande"
346,38,13,"Grande"
346,39,15,"Grande"
346,40,15,"Grande"
346,41,16,"Grande"
346,42,16,"Grande"
346,43,14,"Grande"
346,44,14,"Grande"
346,45,13,"Grande"
346,46,13,"Grande"
346,47,14,"Grande"
346,48,15,"Grande"
346,49,15,"Grande"
346,50,14,"Grande"
346,51,14,"Grande"
346,52,14,"Grande"
346,53,15,"Grande"
346,54,15,"Grande"
346,55,14,"Grande"
346,56,15,"Grande"
346,57,15,"Grande"
346,58,15,"Grande"
346,59,14,"Grande"
346,60,14,"Grande"
346,61,15,"Grande"
346,62,13,"Grande"
346,63,15,"Grande"
346,64,15,"Grande"
346,65,14,"Grande"
346,66,14,"Grande"
346,67,13,"Grande"
346,68,14,"Grande"
346,69,15,"Grande"
346,70,15,"Grande"
346,71,14,"Grande"
346,72,14,"Grande"
346,73,14,"Grande"
346,74,15,"Grande"
346,75,14,"Grande"
346,76,14,"Grande"
346,77,14,"Grande"
346,78,15,"Grande"
346,79,15,"Grande"
346,80,14,"Grande"
346,81,13,"Grande"
346,82,13,"Grande"
346,83,14,"Grande"
346,84,14,"Grande"
346,85,15,"Grande"
346,86,15,"Grande"
346,87,14,"Grande"
346,88,14,"Grande"
346,89,14,"Grande"
346,90,13,"Grande"
346,91,13,"Grande"
346,92,14,"Grande"
346,93,13,"Grande"
346,94,14,"Grande"
346,95,14,"Grande"
346,96,14,"Grande"
346,97,16,"Grande"
346,98,14,"Grande"
346,99,14,"Grande"
346,100,13,"Grande"
346,101,15,"Grande"
347,0,15,"Grande"
347,1,13,"Grande"
347,2,14,"Grande"
347,3,14,"Grande"
347,4,14,"Grande"
347,5,14,"Grande"
347,6,14,"Grande"
347,7,15,"Grande"
347,8,15,"Grande"
347,9,14,"Grande"
347,10,14,"Grande"
347,11,14,"Grande"
347,12,13,"Grande"
347,13,15,"Grande"
347,14,14,"Grande"
347,15,14,"Grande"
347,16,14,"Grande"
347,17,15,"Grande"
347,18,14,"Grande"
347,19,14,"Grande"
347,20,15,"Grande"
347,21,14,"Grande"
347,22,15,"Grande"
347,23,16,"Grande"
347,24,14,"Grande"
347,25,14,"Grande"
347,26,14,"Grande"
347,27,14,"Grande"
347,28,15,"Grande"
347,29,15,"Grande"
347,30,15,"Grande"
347,31,14,"Grande"
347,32,13,"Grande"
347,33,14,"Grande"
347,34,13,"Grande"
347,35,14,"Grande"
347,36,15,"Grande"
347,37,15,"Grande"
347,38,15,"Grande"
347,39,14,"Grande"
347,40,15,"Grande"
347,41,15,"Grande"
347,42,15,"Grande"
347,43,17,"Grande"
347,44,16,"Grande"
347,45,15,"Grande"
347,46,15,"Grande"
347,47,13,"Grande"
347,48,13,"Grande"
347,49,13,"Grande"
347,50,13,"Grande"
347,51,14,"Grande"
347,52,13,"Grande"
347,53,14,"Grande"
347,54,14,"Grande"
347,55,15,"Grande"
347,56,16,"Grande"
347,57,14,"Grande"
347,58,14,"Grande"
347,59,16,"Grande"
347,60,15,"Grande"
347,61,15,"Grande"
347,62,14,"Grande"
347,63,15,"Grande"
347,64,14,"Grande"
347,65,14,"Grande"
347,66,14,"Grande"
347,67,15,"Grande"
347,68,14,"Grande"
347,69,14,"Grande"
347,70,14,"Grande"
347,71,14,"Grande"
347,72,15,"Grande"
347,73,13,"Grande"
347,74,13,"Grande"
347,75,13,"Grande"
347,76,14,"Grande"
347,77,15,"Grande"
347,78,15,"Grande"
347,79,15,"Grande"
347,80,16,"Grande"
347,81,16,"Grande"
347,82,15,"Grande"
347,83,16,"Grande"
347,84,14,"Grande"
347,85,15,"Grande"
347,86,15,"Grande"
347,87,15,"Grande"
347,88,14,"Grande"
347,89,14,"Grande"
347,90,15,"Grande"
347,91,16,"Grande"
347,92,15,"Grande"
347,93,15,"Grande"
347,94,13,"Grande"
347,95,14,"Grande"
347,96,15,"Grande"
347,97,15,"Grande"
347,98,15,"Grande"
347,99,14,"Grande"
347,100,14,"Grande"
347,101,14,"Grande"
348,0,15,"Grande"
348,1,15,"Grande"
348,2,15,"Grande"
348,3,14,"Grande"
348,4,13,"Grande"
348,5,13,"Grande"
348,6,14,"Grande"
348,7,15,"Grande"
348,8,14,"Grande"
348,9,14,"Grande"
348,10,13,"Grande"
348,11,13,"Grande"
348,12,15,"Grande"
348,13,15,"Grande"
348,14,15,"Grande"
348,15,14,"Grande"
348,16,15,"Grande"
348,17,13,"Grande"
348,18,15,"Grande"
348,19,14,"Grande"
348,20,13,"Grande"
348,21,14,"Grande"
348,22,15,"Grande"
348,23,16,"Grande"
348,24,16,"Grande"
348,25,15,"Grande"
348,26,14,"Grande"
348,27,16,"Grande"
348,28,15,"Grande"
348,29,16,"Grande"
348,30,15,"Grande"
348,31,13,"Grande"
348,32,13,"Grande"
348,33,15,"Grande"
348,34,15,"Grande"
348,35,13,"Grande"
348,36,14,"Grande"
348,37,14,"Grande"
348,38,15,"Grande"
348,39,15,"Grande"
348,40,13,"Grande"
348,41,15,"Grande"
348,42,15,"Grande"
348,43,13,"Grande"
348,44,16,"Grande"
348,45,15,"Grande"
348,46,15,"Grande"
348,47,15,"Grande"
348,48,16,"Grande"
348,49,14,"Grande"
348,50,16,"Grande"
348,51,14,"Grande"
348,52,14,"Grande"
348,53,15,"Grande"
348,54,15,"Grande"
348,55,15,"Grande"
348,56,15,"Grande"
348,57,14,"Grande"
348,58,14,"Grande"
348,59,14,"Grande"
348,60,13,"Grande"
348,61,13,"Grande"
348,62,14,"Grande"
348,63,15,"Grande"
348,64,14,"Grande"
348,65,15,"Grande"
348,66,15,"Grande"
348,67,15,"Grande"
348,68,15,"Grande"
348,69,15,"Grande"
348,70,15,"Grande"
348,71,16,"Grande"
348,72,15,"Grande"
348,73,15,"Grande"
348,74,13,"Grande"
348,75,15,"Grande"
348,76,15,"Grande"
348,77,16,"Grande"
348,78,13,"Grande"
348,79,15,"Grande"
348,80,14,"Grande"
348,81,13,"Grande"
348,82,14,"Grande"
348,83,15,"Grande"
348,84,15,"Grande"
348,85,14,"Grande"
348,86,15,"Grande"
348,87,15,"Grande"
348,88,14,"Grande"
348,89,13,"Grande"
348,90,15,"Grande"
348,91,15,"Grande"
348,92,15,"Grande"
348,93,15,"Grande"
348,94,12,"Grande"
348,95,13,"Grande"
348,96,15,"Grande"
348,97,13,"Grande"
348,98,14,"Grande"
348,99,15,"Grande"
348,100,14,"Grande"
348,101,15,"Grande"
349,0,15,"Grande"
349,1,15,"Grande"
349,2,14,"Grande"
349,3,14,"Grande"
349,4,14,"Grande"
349,5,13,"Grande"
349,6,15,"Grande"
349,7,16,"Grande"
349,8,16,"Grande"
349,9,15,"Grande"
349,10,13,"Grande"
349,11,13,"Grande"
349,12,15,"Grande"
349,13,15,"Grande"
349,14,14,"Grande"
349,15,15,"Grande"
349,16,15,"Grande"
349,17,15,"Grande"
349,18,17,"Grande"
349,19,15,"Grande"
349,20,14,"Grande"
349,21,15,"Grande"
349,22,15,"Grande"
349,23,14,"Grande"
349,24,14,"Grande"
349,25,14,"Grande"
349,26,15,"Grande"
349,27,14,"Grande"
349,28,15,"Grande"
349,29,14,"Grande"
349,30,13,"Grande"
349,31,14,"Grande"
349,32,14,"Grande"
349,33,14,"Grande"
349,34,14,"Grande"
349,35,13,"Grande"
349,36,14,"Grande"
349,37,16,"Grande"
349,38,14,"Grande"
349,39,13,"Grande"
349,40,14,"Grande"
349,41,14,"Grande"
349,42,14,"Grande"
349,43,15,"Grande"
349,44,16,"Grande"
349,45,16,"Grande"
349,46,15,"Grande"
349,47,15,"Grande"
349,48,15,"Grande"
349,49,13,"Grande"
349,50,14,"Grande"
349,51,13,"Grande"
349,52,14,"Grande"
349,53,13,"Grande"
349,54,15,"Grande"
349,55,14,"Grande"
349,56,13,"Grande"
349,57,13,"Grande"
349,58,14,"Grande"
349,59,15,"Grande"
349,60,15,"Grande"
349,61,15,"Grande"
349,62,16,"Grande"
349,63,15,"Grande"
349,64,15,"Grande"
349,65,15,"Grande"
349,66,14,"Grande"
349,67,15,"Grande"
349,68,15,"Grande"
349,69,15,"Grande"
349,70,14,"Grande"
349,71,15,"Grande"
349,72,13,"Grande"
349,73,14,"Grande"
349,74,16,"Grande"
349,75,14,"Grande"
349,76,16,"Grande"
349,77,16,"Grande"
349,78,14,"Grande"
349,79,13,"Grande"
349,80,15,"Grande"
349,81,14,"Grande"
349,82,14,"Grande"
349,83,15,"Grande"
349,84,15,"Grande"
349,85,15,"Grande"
349,86,14,"Grande"
349,87,14,"Grande"
349,88,15,"Grande"
349,89,14,"Grande"
349,90,14,"Grande"
349,91,14,"Grande"
349,92,15,"Grande"
349,93,15,"Grande"
349,94,15,"Grande"
349,95,15,"Grande"
349,96,14,"Grande"
349,97,14,"Grande"
349,98,15,"Grande"
349,99,15,"Grande"
349,100,15,"Grande"
349,101,15,"Grande"
350,0,15,"Grande"
350,1,14,"Grande"
350,2,15,"Grande"
350,3,15,"Grande"
350,4,15,"Grande"
350,5,15,"Grande"
350,6,15,"Grande"
350,7,15,"Grande"
350,8,15,"Grande"
350,9,15,"Grande"
350,10,14,"Grande"
350,11,13,"Grande"
350,12,15,"Grande"
350,13,15,"Grande"
350,14,14,"Grande"
350,15,15,"Grande"
350,16,15,"Grande"
350,17,15,"Grande"
350,18,15,"Grande"
350,19,15,"Grande"
350,20,15,"Grande"
350,21,15,"Grande"
350,22,15,"Grande"
350,23,16,"Grande"
350,24,14,"Grande"
350,25,14,"Grande"
350,26,15,"Grande"
350,27,15,"Grande"
350,28,16,"Grande"
350,29,14,"Grande"
350,30,14,"Grande"
350,31,15,"Grande"
350,32,14,"Grande"
350,33,13,"Grande"
350,34,14,"Grande"
350,35,14,"Grande"
350,36,13,"Grande"
350,37,15,"Grande"
350,38,12,"Grande"
350,39,13,"Grande"
350,40,15,"Grande"
350,41,14,"Grande"
350,42,15,"Grande"
350,43,15,"Grande"
350,44,15,"Grande"
350,45,15,"Grande"
350,46,15,"Grande"
350,47,15,"Grande"
350,48,14,"Grande"
350,49,14,"Grande"
350,50,13,"Grande"
350,51,13,"Grande"
350,52,14,"Grande"
350,53,16,"Grande"
350,54,15,"Grande"
350,55,15,"Grande"
350,56,15,"Grande"
350,57,15,"Grande"
350,58,14,"Grande"
350,59,13,"Grande"
350,60,14,"Grande"
350,61,14,"Grande"
350,62,14,"Grande"
350,63,14,"Grande"
350,64,13,"Grande"
350,65,15,"Grande"
350,66,14,"Grande"
350,67,15,"Grande"
350,68,15,"Grande"
350,69,15,"Grande"
350,70,13,"Grande"
350,71,13,"Grande"
350,72,14,"Grande"
350,73,15,"Grande"
350,74,15,"Grande"
350,75,15,"Grande"
350,76,13,"Grande"
350,77,14,"Grande"
350,78,13,"Grande"
350,79,13,"Grande"
350,80,13,"Grande"
350,81,15,"Grande"
350,82,14,"Grande"
350,83,13,"Grande"
350,84,15,"Grande"
350,85,13,"Grande"
350,86,14,"Grande"
350,87,13,"Grande"
350,88,15,"Grande"
350,89,13,"Grande"
350,90,13,"Grande"
350,91,13,"Grande"
350,92,15,"Grande"
350,93,13,"Grande"
350,94,14,"Grande"
350,95,14,"Grande"
350,96,14,"Grande"
350,97,14,"Grande"
350,98,15,"Grande"
350,99,14,"Grande"
350,100,13,"Grande"
350,101,14,"Grande"
351,0,15,"Grande"
351,1,15,"Grande"
351,2,14,"Grande"
351,3,14,"Grande"
351,4,15,"Grande"
351,5,15,"Grande"
351,6,13,"Grande"
351,7,15,"Grande"
351,8,13,"Grande"
351,9,15,"Grande"
351,10,15,"Grande"
351,11,15,"Grande"
351,12,14,"Grande"
351,13,13,"Grande"
351,14,13,"Grande"
351,15,15,"Grande"
351,16,15,"Grande"
351,17,14,"Grande"
351,18,13,"Grande"
351,19,14,"Grande"
351,20,14,"Grande"
351,21,13,"Grande"
351,22,13,"Grande"
351,23,14,"Grande"
351,24,14,"Grande"
351,25,15,"Grande"
351,26,15,"Grande"
351,27,15,"Grande"
351,28,15,"Grande"
351,29,14,"Grande"
351,30,15,"Grande"
351,31,14,"Grande"
351,32,15,"Grande"
351,33,14,"Grande"
351,34,14,"Grande"
351,35,15,"Grande"
351,36,16,"Grande"
351,37,15,"Grande"
351,38,15,"Grande"
351,39,14,"Grande"
351,40,15,"Grande"
