"sim_number","generation","diameter","variation","diff_mean"
8,48,15,0,0
8,49,15,0,0
8,50,15,0,0
8,51,15,0,0
9,0,15,0,0
9,1,15,0,0
9,2,15,0,0
9,3,15,0,0
9,4,15,0,0
9,5,15,0,0
9,6,15,0,0
9,7,15,0,0
9,8,15,0,0
9,9,15,0,0
9,10,15,0,0
9,11,15,0,0
9,12,15,0,0
9,13,15,0,0
9,14,15,0,0
9,15,15,0,0
9,16,15,0,0
9,17,15,0,0
9,18,15,0,0
9,19,15,0,0
9,20,15,0,0
9,21,15,0,0
9,22,15,0,0
9,23,15,0,0
9,24,15,0,0
9,25,15,0,0
9,26,15,0,0
9,27,15,0,0
9,28,15,0,0
9,29,15,0,0
9,30,15,0,0
9,31,15,0,0
9,32,15,0,0
9,33,15,0,0
9,34,15,0,0
9,35,15,0,0
9,36,15,0,0
9,37,15,0,0
9,38,15,0,0
9,39,15,0,0
9,40,15,0,0
9,41,15,0,0
9,42,15,0,0
9,43,15,0,0
9,44,15,0,0
9,45,15,0,0
9,46,15,0,0
9,47,15,0,0
9,48,15,0,0
9,49,15,0,0
9,50,15,0,0
9,51,15,0,0
10,0,15,0,0
10,1,15,0,0
10,2,15,0,0
10,3,15,0,0
10,4,15,0,0
10,5,15,0,0
10,6,15,0,0
10,7,15,0,0
10,8,15,0,0
10,9,15,0,0
10,10,15,0,0
10,11,15,0,0
10,12,15,0,0
10,13,15,0,0
10,14,15,0,0
10,15,15,0,0
10,16,15,0,0
10,17,15,0,0
10,18,15,0,0
10,19,15,0,0
10,20,15,0,0
10,21,15,0,0
10,22,15,0,0
10,23,15,0,0
10,24,15,0,0
10,25,15,0,0
10,26,15,0,0
10,27,15,0,0
10,28,15,0,0
10,29,15,0,0
10,30,15,0,0
10,31,15,0,0
10,32,15,0,0
10,33,15,0,0
10,34,15,0,0
10,35,15,0,0
10,36,15,0,0
10,37,15,0,0
10,38,15,0,0
10,39,15,0,0
10,40,15,0,0
10,41,15,0,0
10,42,15,0,0
10,43,15,0,0
10,44,15,0,0
10,45,15,0,0
10,46,15,0,0
10,47,15,0,0
10,48,15,0,0
10,49,15,0,0
10,50,15,0,0
10,51,15,0,0
11,0,15,0,0
11,1,15,0,0
11,2,15,0,0
11,3,15,0,0
11,4,15,0,0
11,5,15,0,0
11,6,15,0,0
11,7,15,0,0
11,8,15,0,0
11,9,15,0,0
11,10,15,0,0
11,11,15,0,0
11,12,15,0,0
11,13,15,0,0
11,14,15,0,0
11,15,15,0,0
11,16,15,0,0
11,17,15,0,0
11,18,15,0,0
11,19,15,0,0
11,20,15,0,0
11,21,15,0,0
11,22,15,0,0
11,23,15,0,0
11,24,15,0,0
11,25,15,0,0
11,26,15,0,0
11,27,15,0,0
11,28,15,0,0
11,29,15,0,0
11,30,15,0,0
11,31,15,0,0
11,32,15,0,0
11,33,15,0,0
11,34,15,0,0
11,35,15,0,0
11,36,15,0,0
11,37,15,0,0
11,38,15,0,0
11,39,15,0,0
11,40,15,0,0
11,41,15,0,0
11,42,15,0,0
11,43,15,0,0
11,44,15,0,0
11,45,15,0,0
11,46,15,0,0
11,47,15,0,0
11,48,15,0,0
11,49,15,0,0
11,50,15,0,0
11,51,15,0,0
12,0,15,0,0
12,1,15,0,0
12,2,15,0,0
12,3,15,0,0
12,4,15,0,0
12,5,15,0,0
12,6,15,0,0
12,7,15,0,0
12,8,15,0,0
12,9,15,0,0
12,10,15,0,0
12,11,15,0,0
12,12,15,0,0
12,13,15,0,0
12,14,15,0,0
12,15,15,0,0
12,16,15,0,0
12,17,15,0,0
12,18,15,0,0
12,19,15,0,0
12,20,15,0,0
12,21,15,0,0
12,22,15,0,0
12,23,15,0,0
12,24,15,0,0
12,25,15,0,0
12,26,15,0,0
12,27,15,0,0
12,28,15,0,0
12,29,15,0,0
12,30,15,0,0
12,31,15,0,0
12,32,15,0,0
12,33,15,0,0
12,34,15,0,0
12,35,15,0,0
12,36,15,0,0
12,37,15,0,0
12,38,15,0,0
12,39,15,0,0
12,40,15,0,0
12,41,15,0,0
12,42,15,0,0
12,43,15,0,0
12,44,15,0,0
12,45,15,0,0
12,46,15,0,0
12,47,15,0,0
12,48,15,0,0
12,49,15,0,0
12,50,15,0,0
12,51,15,0,0
13,0,15,0,0
13,1,15,0,0
13,2,15,0,0
13,3,15,0,0
13,4,15,0,0
13,5,15,0,0
13,6,15,0,0
13,7,15,0,0
13,8,15,0,0
13,9,15,0,0
13,10,15,0,0
13,11,15,0,0
13,12,15,0,0
13,13,15,0,0
13,14,15,0,0
13,15,15,0,0
13,16,15,0,0
13,17,15,0,0
13,18,15,0,0
13,19,15,0,0
13,20,15,0,0
13,21,15,0,0
13,22,15,0,0
13,23,15,0,0
13,24,15,0,0
13,25,15,0,0
13,26,15,0,0
13,27,15,0,0
13,28,15,0,0
13,29,15,0,0
13,30,15,0,0
13,31,15,0,0
13,32,15,0,0
13,33,15,0,0
13,34,15,0,0
13,35,15,0,0
13,36,15,0,0
13,37,15,0,0
13,38,15,0,0
13,39,15,0,0
13,40,15,0,0
13,41,15,0,0
13,42,15,0,0
13,43,15,0,0
13,44,15,0,0
13,45,15,0,0
13,46,15,0,0
13,47,15,0,0
13,48,15,0,0
13,49,15,0,0
13,50,15,0,0
13,51,15,0,0
14,0,15,0,0
14,1,15,0,0
14,2,15,0,0
14,3,15,0,0
14,4,15,0,0
14,5,15,0,0
14,6,15,0,0
14,7,15,0,0
14,8,15,0,0
14,9,15,0,0
14,10,15,0,0
14,11,15,0,0
14,12,15,0,0
14,13,15,0,0
14,14,15,0,0
14,15,15,0,0
14,16,15,0,0
14,17,15,0,0
14,18,15,0,0
14,19,15,0,0
14,20,15,0,0
14,21,15,0,0
14,22,15,0,0
14,23,15,0,0
14,24,15,0,0
14,25,15,0,0
14,26,15,0,0
14,27,15,0,0
14,28,15,0,0
14,29,15,0,0
14,30,15,0,0
14,31,15,0,0
14,32,15,0,0
14,33,15,0,0
14,34,15,0,0
14,35,15,0,0
14,36,15,0,0
14,37,15,0,0
14,38,15,0,0
14,39,15,0,0
14,40,15,0,0
14,41,15,0,0
14,42,15,0,0
14,43,15,0,0
14,44,15,0,0
14,45,15,0,0
14,46,15,0,0
14,47,15,0,0
14,48,15,0,0
14,49,15,0,0
14,50,15,0,0
14,51,15,0,0
15,0,15,0,0
15,1,15,0,0
15,2,15,0,0
15,3,15,0,0
15,4,15,0,0
15,5,15,0,0
15,6,15,0,0
15,7,15,0,0
15,8,15,0,0
15,9,15,0,0
15,10,15,0,0
15,11,15,0,0
15,12,15,0,0
15,13,15,0,0
15,14,15,0,0
15,15,15,0,0
15,16,15,0,0
15,17,15,0,0
15,18,15,0,0
15,19,15,0,0
15,20,15,0,0
15,21,15,0,0
15,22,15,0,0
15,23,15,0,0
15,24,15,0,0
15,25,15,0,0
15,26,15,0,0
15,27,15,0,0
15,28,15,0,0
15,29,15,0,0
15,30,15,0,0
15,31,15,0,0
15,32,15,0,0
15,33,15,0,0
15,34,15,0,0
15,35,15,0,0
15,36,15,0,0
15,37,15,0,0
15,38,15,0,0
15,39,15,0,0
15,40,15,0,0
15,41,15,0,0
15,42,15,0,0
15,43,15,0,0
15,44,15,0,0
15,45,15,0,0
15,46,15,0,0
15,47,15,0,0
15,48,15,0,0
15,49,15,0,0
15,50,15,0,0
15,51,15,0,0
16,0,15,0,0
16,1,15,0,0
16,2,15,0,0
16,3,15,0,0
16,4,15,0,0
16,5,15,0,0
16,6,15,0,0
16,7,15,0,0
16,8,15,0,0
16,9,15,0,0
16,10,15,0,0
16,11,15,0,0
16,12,15,0,0
16,13,15,0,0
16,14,15,0,0
16,15,15,0,0
16,16,15,0,0
16,17,15,0,0
16,18,15,0,0
16,19,15,0,0
16,20,15,0,0
16,21,15,0,0
16,22,15,0,0
16,23,15,0,0
16,24,15,0,0
16,25,15,0,0
16,26,15,0,0
16,27,15,0,0
16,28,15,0,0
16,29,15,0,0
16,30,15,0,0
16,31,15,0,0
16,32,15,0,0
16,33,15,0,0
16,34,15,0,0
16,35,15,0,0
16,36,15,0,0
16,37,15,0,0
16,38,15,0,0
16,39,15,0,0
16,40,15,0,0
16,41,15,0,0
16,42,15,0,0
16,43,15,0,0
16,44,15,0,0
16,45,15,0,0
16,46,15,0,0
16,47,15,0,0
16,48,15,0,0
16,49,15,0,0
16,50,15,0,0
16,51,15,0,0
17,0,15,0,0
17,1,15,0,0
17,2,15,0,0
17,3,15,0,0
17,4,15,0,0
17,5,15,0,0
17,6,15,0,0
17,7,15,0,0
17,8,15,0,0
17,9,15,0,0
17,10,15,0,0
17,11,15,0,0
17,12,15,0,0
17,13,15,0,0
17,14,15,0,0
17,15,15,0,0
17,16,15,0,0
17,17,15,0,0
17,18,15,0,0
17,19,15,0,0
17,20,15,0,0
17,21,15,0,0
17,22,15,0,0
17,23,15,0,0
17,24,15,0,0
17,25,15,0,0
17,26,15,0,0
17,27,15,0,0
17,28,15,0,0
17,29,15,0,0
17,30,15,0,0
17,31,15,0,0
17,32,15,0,0
17,33,15,0,0
17,34,15,0,0
17,35,15,0,0
17,36,15,0,0
17,37,15,0,0
17,38,15,0,0
17,39,15,0,0
17,40,15,0,0
17,41,15,0,0
17,42,15,0,0
17,43,15,0,0
17,44,15,0,0
17,45,15,0,0
17,46,15,0,0
17,47,15,0,0
17,48,15,0,0
17,49,15,0,0
17,50,15,0,0
17,51,15,0,0
18,0,15,0,0
18,1,15,0,0
18,2,15,0,0
18,3,15,0,0
18,4,15,0,0
18,5,15,0,0
18,6,15,0,0
18,7,15,0,0
18,8,15,0,0
18,9,15,0,0
18,10,15,0,0
18,11,15,0,0
18,12,15,0,0
18,13,15,0,0
18,14,15,0,0
18,15,15,0,0
18,16,15,0,0
18,17,15,0,0
18,18,15,0,0
18,19,15,0,0
18,20,15,0,0
18,21,15,0,0
18,22,15,0,0
18,23,15,0,0
18,24,15,0,0
18,25,15,0,0
18,26,15,0,0
18,27,15,0,0
18,28,15,0,0
18,29,15,0,0
18,30,15,0,0
18,31,15,0,0
18,32,15,0,0
18,33,15,0,0
18,34,15,0,0
18,35,15,0,0
18,36,15,0,0
18,37,15,0,0
18,38,15,0,0
18,39,15,0,0
18,40,15,0,0
18,41,15,0,0
18,42,15,0,0
18,43,15,0,0
18,44,15,0,0
18,45,15,0,0
18,46,15,0,0
18,47,15,0,0
18,48,15,0,0
18,49,15,0,0
18,50,15,0,0
18,51,15,0,0
19,0,15,0,0
19,1,15,0,0
19,2,15,0,0
19,3,15,0,0
19,4,15,0,0
19,5,15,0,0
19,6,15,0,0
19,7,15,0,0
19,8,15,0,0
19,9,15,0,0
19,10,15,0,0
19,11,15,0,0
19,12,15,0,0
19,13,15,0,0
19,14,15,0,0
19,15,15,0,0
19,16,15,0,0
19,17,15,0,0
19,18,15,0,0
19,19,15,0,0
19,20,15,0,0
19,21,15,0,0
19,22,15,0,0
19,23,15,0,0
19,24,15,0,0
19,25,15,0,0
19,26,15,0,0
19,27,15,0,0
19,28,15,0,0
19,29,15,0,0
19,30,15,0,0
19,31,15,0,0
19,32,15,0,0
19,33,15,0,0
19,34,15,0,0
19,35,15,0,0
19,36,15,0,0
19,37,15,0,0
19,38,15,0,0
19,39,15,0,0
19,40,15,0,0
19,41,15,0,0
19,42,15,0,0
19,43,15,0,0
19,44,15,0,0
19,45,15,0,0
19,46,15,0,0
19,47,15,0,0
19,48,15,0,0
19,49,15,0,0
19,50,15,0,0
19,51,15,0,0
20,0,15,0,0
20,1,15,0,0
20,2,15,0,0
20,3,15,0,0
20,4,15,0,0
20,5,15,0,0
20,6,15,0,0
20,7,15,0,0
20,8,15,0,0
20,9,15,0,0
20,10,15,0,0
20,11,15,0,0
20,12,15,0,0
20,13,15,0,0
20,14,15,0,0
20,15,15,0,0
20,16,15,0,0
20,17,15,0,0
20,18,15,0,0
20,19,15,0,0
20,20,15,0,0
20,21,15,0,0
20,22,15,0,0
20,23,15,0,0
20,24,15,0,0
20,25,15,0,0
20,26,15,0,0
20,27,15,0,0
20,28,15,0,0
20,29,15,0,0
20,30,15,0,0
20,31,15,0,0
20,32,15,0,0
20,33,15,0,0
20,34,15,0,0
20,35,15,0,0
20,36,15,0,0
20,37,15,0,0
20,38,15,0,0
20,39,15,0,0
20,40,15,0,0
20,41,15,0,0
20,42,15,0,0
20,43,15,0,0
20,44,15,0,0
20,45,15,0,0
20,46,15,0,0
20,47,15,0,0
20,48,15,0,0
20,49,15,0,0
20,50,15,0,0
20,51,15,0,0
21,0,15,0,0
21,1,15,0,0
21,2,15,0,0
21,3,15,0,0
21,4,15,0,0
21,5,15,0,0
21,6,15,0,0
21,7,15,0,0
21,8,15,0,0
21,9,15,0,0
21,10,15,0,0
21,11,15,0,0
21,12,15,0,0
21,13,15,0,0
21,14,15,0,0
21,15,15,0,0
21,16,15,0,0
21,17,15,0,0
21,18,15,0,0
21,19,15,0,0
21,20,15,0,0
21,21,15,0,0
21,22,15,0,0
21,23,15,0,0
21,24,15,0,0
21,25,15,0,0
21,26,15,0,0
21,27,15,0,0
21,28,15,0,0
21,29,15,0,0
21,30,15,0,0
21,31,15,0,0
21,32,15,0,0
21,33,15,0,0
21,34,15,0,0
21,35,15,0,0
21,36,15,0,0
21,37,15,0,0
21,38,15,0,0
21,39,15,0,0
21,40,15,0,0
21,41,15,0,0
21,42,15,0,0
21,43,15,0,0
21,44,15,0,0
21,45,15,0,0
21,46,15,0,0
21,47,15,0,0
21,48,15,0,0
21,49,15,0,0
21,50,15,0,0
21,51,15,0,0
22,0,15,0,0
22,1,15,0,0
22,2,15,0,0
22,3,15,0,0
22,4,15,0,0
22,5,15,0,0
22,6,15,0,0
22,7,15,0,0
22,8,15,0,0
22,9,15,0,0
22,10,15,0,0
22,11,15,0,0
22,12,15,0,0
22,13,15,0,0
22,14,15,0,0
22,15,15,0,0
22,16,15,0,0
22,17,15,0,0
22,18,15,0,0
22,19,15,0,0
22,20,15,0,0
22,21,15,0,0
22,22,15,0,0
22,23,15,0,0
22,24,15,0,0
22,25,15,0,0
22,26,15,0,0
22,27,15,0,0
22,28,15,0,0
22,29,15,0,0
22,30,15,0,0
22,31,15,0,0
22,32,15,0,0
22,33,15,0,0
22,34,15,0,0
22,35,15,0,0
22,36,15,0,0
22,37,15,0,0
22,38,15,0,0
22,39,15,0,0
22,40,15,0,0
22,41,15,0,0
22,42,15,0,0
22,43,15,0,0
22,44,15,0,0
22,45,15,0,0
22,46,15,0,0
22,47,15,0,0
22,48,15,0,0
22,49,15,0,0
22,50,15,0,0
22,51,15,0,0
23,0,15,0,0
23,1,15,0,0
23,2,15,0,0
23,3,15,0,0
23,4,15,0,0
23,5,15,0,0
23,6,15,0,0
23,7,15,0,0
23,8,15,0,0
23,9,15,0,0
23,10,15,0,0
23,11,15,0,0
23,12,15,0,0
23,13,15,0,0
23,14,15,0,0
23,15,15,0,0
23,16,15,0,0
23,17,15,0,0
23,18,15,0,0
23,19,15,0,0
23,20,15,0,0
23,21,15,0,0
23,22,15,0,0
23,23,15,0,0
23,24,15,0,0
23,25,15,0,0
23,26,15,0,0
23,27,15,0,0
23,28,15,0,0
23,29,15,0,0
23,30,15,0,0
23,31,15,0,0
23,32,15,0,0
23,33,15,0,0
23,34,15,0,0
23,35,15,0,0
23,36,15,0,0
23,37,15,0,0
23,38,15,0,0
23,39,15,0,0
23,40,15,0,0
23,41,15,0,0
23,42,15,0,0
23,43,15,0,0
23,44,15,0,0
23,45,15,0,0
23,46,15,0,0
23,47,15,0,0
23,48,15,0,0
23,49,15,0,0
23,50,15,0,0
23,51,15,0,0
24,0,15,0,0
24,1,15,0,0
24,2,15,0,0
24,3,15,0,0
24,4,15,0,0
24,5,15,0,0
24,6,15,0,0
24,7,15,0,0
24,8,15,0,0
24,9,15,0,0
24,10,15,0,0
24,11,15,0,0
24,12,15,0,0
24,13,15,0,0
24,14,15,0,0
24,15,15,0,0
24,16,15,0,0
24,17,15,0,0
24,18,15,0,0
24,19,15,0,0
24,20,15,0,0
24,21,15,0,0
24,22,15,0,0
24,23,15,0,0
24,24,15,0,0
24,25,15,0,0
24,26,15,0,0
24,27,15,0,0
24,28,15,0,0
24,29,15,0,0
24,30,15,0,0
24,31,15,0,0
24,32,15,0,0
24,33,15,0,0
24,34,15,0,0
24,35,15,0,0
24,36,15,0,0
24,37,15,0,0
24,38,15,0,0
24,39,15,0,0
24,40,15,0,0
24,41,15,0,0
24,42,15,0,0
24,43,15,0,0
24,44,15,0,0
24,45,15,0,0
24,46,15,0,0
24,47,15,0,0
24,48,15,0,0
24,49,15,0,0
24,50,15,0,0
24,51,15,0,0
25,0,15,0,0
25,1,15,0,0
25,2,15,0,0
25,3,15,0,0
25,4,15,0,0
25,5,15,0,0
25,6,15,0,0
25,7,15,0,0
25,8,15,0,0
25,9,15,0,0
25,10,15,0,0
25,11,15,0,0
25,12,15,0,0
25,13,15,0,0
25,14,15,0,0
25,15,15,0,0
25,16,15,0,0
25,17,15,0,0
25,18,15,0,0
25,19,15,0,0
25,20,15,0,0
25,21,15,0,0
25,22,15,0,0
25,23,15,0,0
25,24,15,0,0
25,25,15,0,0
25,26,15,0,0
25,27,15,0,0
25,28,15,0,0
25,29,15,0,0
25,30,15,0,0
25,31,15,0,0
25,32,15,0,0
25,33,15,0,0
25,34,15,0,0
25,35,15,0,0
25,36,15,0,0
25,37,15,0,0
25,38,15,0,0
25,39,15,0,0
25,40,15,0,0
25,41,15,0,0
25,42,15,0,0
25,43,15,0,0
25,44,15,0,0
25,45,15,0,0
25,46,15,0,0
25,47,15,0,0
25,48,15,0,0
25,49,15,0,0
25,50,15,0,0
25,51,15,0,0
26,0,15,0,0
26,1,15,0,0
26,2,15,0,0
26,3,15,0,0
26,4,15,0,0
26,5,15,0,0
26,6,15,0,0
26,7,15,0,0
26,8,15,0,0
26,9,15,0,0
26,10,15,0,0
26,11,15,0,0
26,12,15,0,0
26,13,15,0,0
26,14,15,0,0
26,15,15,0,0
26,16,15,0,0
26,17,15,0,0
26,18,15,0,0
26,19,15,0,0
26,20,15,0,0
26,21,15,0,0
26,22,15,0,0
26,23,15,0,0
26,24,15,0,0
26,25,15,0,0
26,26,15,0,0
26,27,15,0,0
26,28,15,0,0
26,29,15,0,0
26,30,15,0,0
26,31,15,0,0
26,32,15,0,0
26,33,15,0,0
26,34,15,0,0
26,35,15,0,0
26,36,15,0,0
26,37,15,0,0
26,38,15,0,0
26,39,15,0,0
26,40,15,0,0
26,41,15,0,0
26,42,15,0,0
26,43,15,0,0
26,44,15,0,0
26,45,15,0,0
26,46,15,0,0
26,47,15,0,0
26,48,15,0,0
26,49,15,0,0
26,50,15,0,0
26,51,15,0,0
27,0,15,0,0
27,1,15,0,0
27,2,15,0,0
27,3,15,0,0
27,4,15,0,0
27,5,15,0,0
27,6,15,0,0
27,7,15,0,0
27,8,15,0,0
27,9,15,0,0
27,10,15,0,0
27,11,15,0,0
27,12,15,0,0
27,13,15,0,0
27,14,15,0,0
27,15,15,0,0
27,16,15,0,0
27,17,15,0,0
27,18,15,0,0
27,19,15,0,0
27,20,15,0,0
27,21,15,0,0
27,22,15,0,0
27,23,15,0,0
27,24,15,0,0
27,25,15,0,0
27,26,15,0,0
27,27,15,0,0
27,28,15,0,0
27,29,15,0,0
27,30,15,0,0
27,31,15,0,0
27,32,15,0,0
27,33,15,0,0
27,34,15,0,0
27,35,15,0,0
27,36,15,0,0
27,37,15,0,0
27,38,15,0,0
27,39,15,0,0
27,40,15,0,0
27,41,15,0,0
27,42,15,0,0
27,43,15,0,0
27,44,15,0,0
27,45,15,0,0
27,46,15,0,0
27,47,15,0,0
27,48,15,0,0
27,49,15,0,0
27,50,15,0,0
27,51,15,0,0
28,0,15,0,0
28,1,15,0,0
28,2,15,0,0
28,3,15,0,0
28,4,15,0,0
28,5,15,0,0
28,6,15,0,0
28,7,15,0,0
28,8,15,0,0
28,9,15,0,0
28,10,15,0,0
28,11,15,0,0
28,12,15,0,0
28,13,15,0,0
28,14,15,0,0
28,15,15,0,0
28,16,15,0,0
28,17,15,0,0
28,18,15,0,0
28,19,15,0,0
28,20,15,0,0
28,21,15,0,0
28,22,15,0,0
28,23,15,0,0
28,24,15,0,0
28,25,15,0,0
28,26,15,0,0
28,27,15,0,0
28,28,15,0,0
28,29,15,0,0
28,30,15,0,0
28,31,15,0,0
28,32,15,0,0
28,33,15,0,0
28,34,15,0,0
28,35,15,0,0
28,36,15,0,0
28,37,15,0,0
28,38,15,0,0
28,39,15,0,0
28,40,15,0,0
28,41,15,0,0
28,42,15,0,0
28,43,15,0,0
28,44,15,0,0
28,45,15,0,0
28,46,15,0,0
28,47,15,0,0
28,48,15,0,0
28,49,15,0,0
28,50,15,0,0
28,51,15,0,0
29,0,15,0,0
29,1,15,0,0
29,2,15,0,0
29,3,15,0,0
29,4,15,0,0
29,5,15,0,0
29,6,15,0,0
29,7,15,0,0
29,8,15,0,0
29,9,15,0,0
29,10,15,0,0
29,11,15,0,0
29,12,15,0,0
29,13,15,0,0
29,14,15,0,0
29,15,15,0,0
29,16,15,0,0
29,17,15,0,0
29,18,15,0,0
29,19,15,0,0
29,20,15,0,0
29,21,15,0,0
29,22,15,0,0
29,23,15,0,0
29,24,15,0,0
29,25,15,0,0
29,26,15,0,0
29,27,15,0,0
29,28,15,0,0
29,29,15,0,0
29,30,15,0,0
29,31,15,0,0
29,32,15,0,0
29,33,15,0,0
29,34,15,0,0
29,35,15,0,0
29,36,15,0,0
29,37,15,0,0
29,38,15,0,0
29,39,15,0,0
29,40,15,0,0
29,41,15,0,0
29,42,15,0,0
29,43,15,0,0
29,44,15,0,0
29,45,15,0,0
29,46,15,0,0
29,47,15,0,0
29,48,15,0,0
29,49,15,0,0
29,50,15,0,0
29,51,15,0,0
30,0,15,0,0
30,1,15,0,0
30,2,15,0,0
30,3,15,0,0
30,4,15,0,0
30,5,15,0,0
30,6,15,0,0
30,7,15,0,0
30,8,15,0,0
30,9,15,0,0
30,10,15,0,0
30,11,15,0,0
30,12,15,0,0
30,13,15,0,0
30,14,15,0,0
30,15,15,0,0
30,16,15,0,0
30,17,15,0,0
30,18,15,0,0
30,19,15,0,0
30,20,15,0,0
30,21,15,0,0
30,22,15,0,0
30,23,15,0,0
30,24,15,0,0
30,25,15,0,0
30,26,15,0,0
30,27,15,0,0
30,28,15,0,0
30,29,15,0,0
30,30,15,0,0
30,31,15,0,0
30,32,15,0,0
30,33,15,0,0
30,34,15,0,0
30,35,15,0,0
30,36,15,0,0
30,37,15,0,0
30,38,15,0,0
30,39,15,0,0
30,40,15,0,0
30,41,15,0,0
30,42,15,0,0
30,43,15,0,0
30,44,15,0,0
30,45,15,0,0
30,46,15,0,0
30,47,15,0,0
30,48,15,0,0
30,49,15,0,0
30,50,15,0,0
30,51,15,0,0
1,0,11,0,20
1,1,11,0,20
1,2,11,0,20
1,3,11,0,20
1,4,11,0,20
1,5,11,0,20
1,6,11,0,20
1,7,11,0,20
1,8,11,0,20
1,9,11,0,20
1,10,11,0,20
1,11,11,0,20
1,12,11,0,20
1,13,11,0,20
1,14,11,0,20
1,15,11,0,20
1,16,11,0,20
1,17,11,0,20
1,18,11,0,20
1,19,11,0,20
1,20,11,0,20
1,21,11,0,20
1,22,11,0,20
1,23,11,0,20
1,24,11,0,20
1,25,11,0,20
1,26,11,0,20
1,27,11,0,20
1,28,11,0,20
1,29,11,0,20
1,30,11,0,20
1,31,11,0,20
1,32,11,0,20
1,33,11,0,20
1,34,11,0,20
1,35,11,0,20
1,36,11,0,20
1,37,11,0,20
1,38,11,0,20
1,39,11,0,20
1,40,11,0,20
1,41,11,0,20
1,42,11,0,20
1,43,11,0,20
1,44,11,0,20
1,45,11,0,20
1,46,11,0,20
1,47,11,0,20
1,48,11,0,20
1,49,11,0,20
1,50,11,0,20
1,51,11,0,20
2,0,11,0,20
2,1,11,0,20
2,2,11,0,20
2,3,11,0,20
2,4,11,0,20
2,5,11,0,20
2,6,11,0,20
2,7,11,0,20
2,8,11,0,20
2,9,11,0,20
2,10,11,0,20
2,11,11,0,20
2,12,11,0,20
2,13,11,0,20
2,14,11,0,20
2,15,11,0,20
2,16,11,0,20
2,17,11,0,20
2,18,11,0,20
2,19,11,0,20
2,20,11,0,20
2,21,11,0,20
2,22,11,0,20
2,23,11,0,20
2,24,11,0,20
2,25,11,0,20
2,26,11,0,20
2,27,11,0,20
2,28,11,0,20
2,29,11,0,20
2,30,11,0,20
2,31,11,0,20
2,32,11,0,20
2,33,11,0,20
2,34,11,0,20
2,35,11,0,20
2,36,11,0,20
2,37,11,0,20
2,38,11,0,20
2,39,11,0,20
2,40,11,0,20
2,41,11,0,20
2,42,11,0,20
2,43,11,0,20
2,44,11,0,20
2,45,11,0,20
2,46,11,0,20
2,47,11,0,20
2,48,11,0,20
2,49,11,0,20
2,50,11,0,20
2,51,11,0,20
3,0,11,0,20
3,1,11,0,20
3,2,11,0,20
3,3,11,0,20
3,4,11,0,20
3,5,11,0,20
3,6,11,0,20
3,7,11,0,20
3,8,11,0,20
3,9,11,0,20
3,10,11,0,20
3,11,11,0,20
3,12,11,0,20
3,13,11,0,20
3,14,11,0,20
3,15,11,0,20
3,16,11,0,20
3,17,11,0,20
3,18,11,0,20
3,19,11,0,20
3,20,11,0,20
3,21,11,0,20
3,22,11,0,20
3,23,11,0,20
3,24,11,0,20
3,25,11,0,20
3,26,11,0,20
3,27,11,0,20
3,28,11,0,20
3,29,11,0,20
3,30,11,0,20
3,31,11,0,20
3,32,11,0,20
3,33,11,0,20
3,34,11,0,20
3,35,11,0,20
3,36,11,0,20
3,37,11,0,20
3,38,11,0,20
3,39,11,0,20
3,40,11,0,20
3,41,11,0,20
3,42,11,0,20
3,43,11,0,20
3,44,11,0,20
3,45,11,0,20
3,46,11,0,20
3,47,11,0,20
3,48,11,0,20
3,49,11,0,20
3,50,11,0,20
3,51,11,0,20
4,0,11,0,20
4,1,11,0,20
4,2,11,0,20
4,3,11,0,20
4,4,11,0,20
4,5,11,0,20
4,6,11,0,20
4,7,11,0,20
4,8,11,0,20
4,9,11,0,20
4,10,11,0,20
4,11,11,0,20
4,12,11,0,20
4,13,11,0,20
4,14,11,0,20
4,15,11,0,20
4,16,11,0,20
4,17,11,0,20
4,18,11,0,20
4,19,11,0,20
4,20,11,0,20
4,21,11,0,20
4,22,11,0,20
4,23,11,0,20
4,24,11,0,20
4,25,11,0,20
4,26,11,0,20
4,27,11,0,20
4,28,11,0,20
4,29,11,0,20
4,30,11,0,20
4,31,11,0,20
4,32,11,0,20
4,33,11,0,20
4,34,11,0,20
4,35,11,0,20
4,36,11,0,20
4,37,11,0,20
4,38,11,0,20
4,39,11,0,20
4,40,11,0,20
4,41,11,0,20
4,42,11,0,20
4,43,11,0,20
4,44,11,0,20
4,45,11,0,20
4,46,11,0,20
4,47,11,0,20
4,48,11,0,20
4,49,11,0,20
4,50,11,0,20
4,51,11,0,20
5,0,11,0,20
5,1,11,0,20
5,2,11,0,20
5,3,11,0,20
5,4,11,0,20
5,5,11,0,20
5,6,11,0,20
5,7,11,0,20
5,8,11,0,20
5,9,11,0,20
5,10,11,0,20
5,11,11,0,20
5,12,11,0,20
5,13,11,0,20
5,14,11,0,20
5,15,11,0,20
5,16,11,0,20
5,17,11,0,20
5,18,11,0,20
5,19,11,0,20
5,20,11,0,20
5,21,11,0,20
5,22,11,0,20
5,23,11,0,20
5,24,11,0,20
5,25,11,0,20
5,26,11,0,20
5,27,11,0,20
5,28,11,0,20
5,29,11,0,20
5,30,11,0,20
5,31,11,0,20
5,32,11,0,20
5,33,11,0,20
5,34,11,0,20
5,35,11,0,20
5,36,11,0,20
5,37,11,0,20
5,38,11,0,20
5,39,11,0,20
5,40,11,0,20
